-6971770.1650057435, -1215622.5899574659, 0.5843795914981911, -183.65977819969189, 1053.3169578204295, 7433.887306073514, 7087297.75197195, 0.0014590828201990725, 1.7136457051863996, -2.968964580634945, -2.855958543435122e-05, 2.8559516482820083e-05, 7087297.75197195, -0.001437403250555929, -0.00025058845043482826, -1.1369655055856358, -0.19824535474998445, -2.9689645807038967, 0.05462443118988134, 0.641876155801668, 0.763480309858608, -0.04592372577065796, 0.0010602068974100774, 0, 0, 0, 0, 0
-6972590.322472049, -1210338.9178466036, 37169.84657007789, -144.40243924446742, 1060.1469280281492, 7433.782595082762, 7087297.681888475, 0.0014590712587408182, 1.7136457322543999, -2.968964580557612, 0.0048604881605716944, 0.0004445209736041541, 7087297.681888475, -0.0014361495577494769, -0.0002576109195269048, -1.1369655366623805, -0.19824536025923467, -2.963659571423436, 0.052922975669870975, 0.642018635074595, 0.763355946245401, -0.04794716044760537, 0.0010601873007043375, -7.480178317279855e-09, -2.6895480987677207e-08, 1.2962018020761522e-06, 5.805520700851565e-07, 1.9413651878184936e-06
-6973214.182641002, -1205021.170424159, 74338.06058431393, -105.14104597837428, 1066.9470500801494, 7433.468036633087, 7087296.55082831, 0.001458907246869343, 1.7136457700270074, -2.9689645802490756, 0.009749197610511965, 0.0008608197956536461, 7087296.55082831, -0.0014347117243822182, -0.0002645989850473512, -1.136965579989304, -0.19824536817533162, -2.95835456284291, 0.051221153030122486, 0.6421565977676528, 0.7632262252902944, -0.04997025570142778, 0.0010601870059435442, -7.497662829037878e-09, -2.7413555739982306e-08, 1.635083795422345e-06, 7.260384499122124e-07, 2.455398605923546e-06
-6973641.728041876, -1199669.4974157854, 111504.17720600394, -65.87671873937583, 1073.7171301722867, 7432.943640144516, 7087294.35943275, 0.0014585908730652287, 1.7136458185249646, -2.968964579594262, 0.014637181225160082, 0.0012778423614219806, 7087294.35943275, -0.0014330903918891769, -0.0002715497443639219, -1.1369656355674207, -0.19824537863326533, -2.95304955600768, 0.049518971003228336, 0.6422900482977854, 0.7630911435579992, -0.05199299944948881, 0.001060186713261056, -7.515121125399516e-09, -2.7932927356678747e-08, 1.6514568971086936e-06, 7.264107622407931e-07, 2.487354038715358e-06
-6973872.946805728, -1194284.0495139577, 148667.14728125476, -26.61057789963179, 1080.4569753789417, 7432.209421157194, 7087291.108382088, 0.0014581222299799518, 1.7136458777672372, -2.968964578477765, 0.019524054605494015, 0.0016959719206551284, 7087291.108382088, -0.001431286237530909, -0.00027846030922973943, -1.13696570339564, -0.1982453917680479, -2.9477445519516157, 0.04781644154103303, 0.642418985729142, 0.7629507020039517, -0.05401537748428891, 0.0010601864227073677, -7.53254571761999e-09, -2.8453576654334605e-08, 1.6677133085555186e-06, 7.267667677992298e-07, 2.519388932672912e-06
-6973907.832665504, -1188864.978373599, 185825.92174916482, 12.656256161322926, 1087.1663936516443, 7431.265401327002, 7087286.798388282, 0.0014575014134249296, 1.7136459477703083, -2.9689645767838857, 0.024409435375611833, 0.0021155897090164646, 7087286.798388282, -0.001429299973366575, -0.0002853278049366651, -1.1369657834699605, -0.19824540771452648, -2.942439551699257, 0.04611357659769678, 0.6425434091575943, 0.7628049016211539, -0.05603737560098491, 0.00106018613433331, -7.549929095585461e-09, -2.8975483848142827e-08, 1.683850211636713e-06, 7.271059452036143e-07, 2.551502104769869e-06
-6973746.384956016, -1183412.4366076696, 222979.4516723948, 51.92266308267823, 1093.8451938181743, 7430.11160842251, 7087281.430190124, 0.0014567285217123246, 1.713646028547527, -2.968964574396697, 0.0292929420180234, 0.0025370761105277194, 7087281.430190124, -0.0014271323456164873, -0.0002921493694419983, -1.1369658757827368, -0.19824542660718078, -2.9371345562681457, 0.04441038812961148, 0.6426633177107428, 0.7626537434401641, -0.058058979597490235, 0.0010601858481900427, -7.567263729492674e-09, -2.9498628548018318e-08, 1.6998647696309286e-06, 7.274277722738847e-07, 2.5836923348232337e-06
-6973388.608613774, -1177926.5777828053, 260126.68826772564, 91.18752254782454, 1100.4931855824252, 7428.748076323083, 7087275.0045507755, 0.0014558036553282523, 1.713646120108549, -2.968964571200113, 0.03417419266876812, 0.0029608118600673258, 7087275.0045507755, -0.0014247841343925742, -0.0002989221524917543, -1.1369659803220507, -0.19824544857993126, -2.9318295666712775, 0.04270688809531675, 0.6427787105479221, 0.7624972285290881, -0.06008017527457512, 0.0010601855643290429, -7.584542071371262e-09, -3.002298975807989e-08, 1.7157541277885306e-06, 7.277317261457226e-07, 2.6159583655241475e-06
-6972834.514176714, -1172407.5564149285, 297266.58293661027, 130.4497143093375, 1107.1101795252134, 7427.1748450181685, 7087267.522257643, 0.0014547269169341449, 1.7136462224588898, -2.9689645670779754, 0.03905280387895045, 0.0033871792793610284, 7087267.522257643, -0.0014222561537895425, -0.0003056433147649396, -1.1369660970712125, -0.198245473765952, -2.926524583919664, 0.041003088455415955, 0.6428895868602083, 0.7623353579935676, -0.06210094843596669, 0.0010601852828020907, -7.601756556101018e-09, -3.054854588682063e-08, 1.7315154139035472e-06, 7.280172833835699e-07, 2.6482989024572053e-06
-6972084.117783782, -1166855.5279648688, 334398.08729572524, 169.70811821363426, 1113.695987106166, 7425.391960607764, 7087258.9841246605, 0.0014534984117062367, 1.713646335599603, -2.968964561914141, 0.04392838935296391, 0.003816563536231507, 7087258.9841246605, -0.0014195492523414743, -0.0003123100270713601, -1.136966226008413, -0.1982455022975056, -2.921219609024946, 0.0392990011724923, 0.6429959458704237, 0.7621681329767711, -0.06412128488844915, 0.0010601850036612633, -7.61889960330403e-09, -3.107527473932299e-08, 1.7471457389950071e-06, 7.282839200851861e-07, 2.680712614296263e-06
-6971137.4411744075, -1161270.6488339477, 371520.1532075262, 208.96161422556656, 1120.2504206667843, 7423.399475304134, 7087249.390997094, 0.0014521182480292745, 1.7136464595270926, -2.9689645555925774, 0.048800558680887715, 0.0042493539096811065, 7087249.390997094, -0.0014166643138512193, -0.00031891946964721844, -1.1369663671065229, -0.19824553430579883, -2.9159146430020084, 0.03759463821102489, 0.6430977868331439, 0.7619955546593831, -0.06614117044196378, 0.001060184726958921, -7.635963618636182e-09, -3.160315352211905e-08, 1.762642197901954e-06, 7.285311119947761e-07, 2.713198132843933e-06
-6969994.511687846, -1155653.0763595689, 408631.7328108172, 248.20908245330642, 1126.7732934346889, 7421.197447434754, 7087238.743758937, 0.0014505865385541887, 1.713646594233047, -2.9689645479974507, 0.05366891609009808, 0.004685945035845462, 7087238.743758937, -0.0014136022585897797, -0.0003254688316021928, -1.1369665203330366, -0.19824556992086756, -2.9106096868715072, 0.03589001153730491, 0.6431951090347009, 0.7618176242595927, -0.06816059090970904, 0.0010601844527476935, -7.652940995074595e-09, -3.213215884832496e-08, 1.778001869896003e-06, 7.287583346161694e-07, 2.7457540530794476e-06
-6968655.362262398, -1150002.9688107679, 445731.77855133556, 287.4494031739573, 1133.2644195289981, 7418.785941446495, 7087227.043342841, 0.001448903401611148, 1.713646739704483, -2.968964539013213, 0.05853305924752254, 0.005126738103487127, 7087227.043342841, -0.0014103640448411554, -0.00033195531057606415, -1.1369666856501395, -0.1982456092714875, -2.9053047416622033, 0.03418513311935172, 0.6432879117931903, 0.7616343430330832, -0.07017953210824046, 0.0010601841810804708, -7.669824114572574e-09, -3.2662266735295706e-08, 1.793221819402054e-06, 7.28965063317484e-07, 2.7783789333839377e-06
-6967120.031434509, -1144320.4853837523, 482819.24321236246, 326.6814568603352, 1139.723613966764, 7416.165027910812, 7087214.290742315, 0.0014470689629428417, 1.7136468959238813, -2.968964528524678, 0.06339257814588599, 0.0055721419657827325, 7087214.290742315, -0.0014069506707397182, -0.0003383761126579841, -1.1369668630148784, -0.19824565248511467, -2.899999808413009, 0.032480014926829094, 0.6433761944584753, 0.7614457122730207, -0.07219797985757066, 0.0010601839120103916, -7.686605349550893e-09, -3.3193452605828176e-08, 1.8082990966476823e-06, 7.291507734433403e-07, 2.8110712956271324e-06
-6965388.563337708, -1138605.786197371, 519893.0799453605, 365.9041242093335, 1146.1506926703005, 7413.334783529721, 7087200.487025763, 0.00144508335769445, 1.7136470628693883, -2.9689645164170955, 0.06824705410427384, 0.006022574138170063, 7087200.487025763, -0.0014033631763190019, -0.0003447284526077123, -1.1369670523794086, -0.19824569968784198, -2.8946948881746515, 0.03077466893096139, 0.643459956412191, 0.761251733310042, -0.07421591998126925, 0.0010601836455908264, -7.70327706397892e-09, -3.372569129817845e-08, 1.8232307382612627e-06, 7.293149404328103e-07, 2.843829625148976e-06
-6963461.00770141, -1132859.0322885946, 556952.242300641, 405.11628617215797, 1152.5454724752221, 7410.29529114217, 7087185.6333517125, 0.0014429467325739603, 1.71364724051506, -2.968964502576208, 0.07309605890545791, 0.006478461659877455, 7087185.6333517125, -0.0013996026456703401, -0.000351009554397672, -1.136967253691285, -0.19824575100438271, -2.8893899820108726, 0.029069107104449824, 0.6435391970677499, 0.7610524075122432, -0.07623333830656256, 0.001060183381875368, -7.719831615164009e-09, -3.425895706133262e-08, 1.838013768147455e-06, 7.294570399143901e-07, 2.876652371204213e-06
-6961337.419849585, -1127080.3856079043, 593995.6842580668, 444.31682398660735, 1158.907771138986, 7407.046639730364, 7087169.730984566, 0.0014406592480839212, 1.7136474288311274, -2.968964486888308, 0.07793915408180202, 0.006940241807353987, 7087169.730984566, -0.0013956702091010688, -0.0003572166520719717, -1.1369674668937777, -0.19824580655805904, -2.884085090999152, 0.02736334142138876, 0.6436139158703443, 0.7608477362851676, -0.07825022066443357, 0.0010601831209178217, -7.736261355292472e-09, -3.479322355565876e-08, 1.8526451980717247e-06, 7.295765478276007e-07, 2.909537946889177e-06
-6959017.860699216, -1121270.009014675, 631022.3602577816, 483.50461921138833, 1165.2374073497433, 7403.588924425697, 7087152.78131013, 0.0014382210807263407, 1.713647627784262, -2.9689644692402823, 0.0827758903490419, 0.007408362660304504, 7087152.78131013, -0.0013915670451876154, -0.00036334699089637815, -1.136967691926187, -0.19824586647080525, -2.878780216230936, 0.025657383857182015, 0.6436841122969522, 0.7606377210717925, -0.08026655288972165, 0.0010601828627721833, -7.752558632449921e-09, -3.532846386465328e-08, 1.8671220283597084e-06, 7.296729405359864e-07, 2.9424847292455576e-06
-6956502.396758616, -1115428.0662724997, 668031.2252309697, 522.6785537623306, 1171.5342007353267, 7399.922246513879, 7087134.78585034, 0.0014356324250944102, 1.713647837337833, -2.968964449519652, 0.08760580717652429, 0.00788328353171075, 7087134.78585034, -0.0013872943826355479, -0.0003693978287568996, -1.1369679287241456, -0.19824593086317305, -2.873475358811417, 0.02395124638845922, 0.6437497858563394, 0.7604223633525179, -0.08228232082122218, 0.0010601826074926332, -7.768715792396116e-09, -3.5864650490940294e-08, 1.8814412488059315e-06, 7.297456949226275e-07, 2.975491059718388e-06
-6953791.100125554, -1109554.7220444526, 705021.2346306394, 561.8375099502703, 1177.7979718722097, 7396.0467134390165, 7087115.746276687, 0.0014328934957854272, 1.7136480574521422, -2.96896442761461, 0.09242843247463613, 0.008365475281051336, 7087115.746276687, -0.001382853501883288, -0.0003753664377555736, -1.1369681772198965, -0.19824599985433566, -2.8681705198589227, 0.0222449409929922, 0.6438109360890638, 0.7602016646451522, -0.0842975103017863, 0.001060182355133521, -7.784725180044172e-09, -3.6401755358652817e-08, 1.895599839306584e-06, 7.297942885114179e-07, 3.008555244110363e-06
-6950884.048485171, -1103650.1418883533, 741991.3444624214, 600.9803705202686, 1184.0285422944105, 7391.962438806419, 7087095.664422048, 0.0014300045290920331, 1.713648288084646, -2.9689644034140494, 0.09724328237500515, 0.008855420535067344, 7087095.664422048, -0.0013782457364120199, -0.00038125010594859676, -1.1369684373425533, -0.19824607356210205, -2.862865700503977, 0.020538479649611415, 0.6438675625674789, 0.7599756265049002, -0.08631210717842037, 0.0010601821057493479, -7.800579140621352e-09, -3.693974982262196e-08, 1.9095947706162226e-06, 7.298181995786986e-07, 3.041675552733534e-06
-6947781.32510771, -1097714.492251924, 778940.5113153786, 640.1060186918667, 1190.2257345022815, 7387.669542384126, 7087074.542290752, 0.0014269657844506057, 1.7136485291901633, -2.9689643768075924, 0.10204986107801402, 0.009353613841456897, 7087074.542290752, -0.00137347247374761, -0.0003870461391751029, -1.136968709018345, -0.19824615210292318, -2.857560901888122, 0.018831874338122404, 0.6439196648957355, 0.7597442505243491, -0.0883260973023857, 0.0010601818593947545, -7.816270021215755e-09, -3.747860466956736e-08, 1.9234230052479905e-06, 7.298169072529955e-07, 3.074850220802707e-06
